latency,type,urevent,urtype,ID,ProblemItem,confidence,confidence_rt,difficulty,fluency,participant,response,response_time,confidence_level,epoch,Subject,ERN_FzCz,Pe_PzCz
19793,response,183,201,113,18 * 7 = 124,35.1916666666667,1.83030316443183,hard,low,cnf008,correct,1.36729989759624,med,56,cnf008,5.239064,-2.039025
20151,response,186,200,106,17 * 4 = 68,5.03333333333333,1.9133335769875,hard,high,cnf008,error,2.33358670270536,low,57,cnf008,4.812869,-6.027599
20509,response,189,200,103,16 * 7 = 114,35.1,2.52962208201643,hard,low,cnf008,error,1.96673100313637,med,58,cnf008,-9.840324,-14.74329
20867,response,192,201,30,17 * 9 = 155,19.3333333333333,1.83035287610255,hard,low,cnf008,correct,1.31688549439423,low,59,cnf008,4.023321,5.515731
21225,response,195,201,29,17 * 8 = 136,59.3916666666667,1.89777253079228,hard,high,cnf008,correct,1.76689989469014,med,60,cnf008,2.977559,6.143885
21583,response,198,201,11,8 * 4 = 32,95.1416666666667,1.98087959573604,easy,high,cnf008,correct,1.16704030614346,high,61,cnf008,-5.08912,0.9980988
21941,response,203,201,17,9 * 6 = 54,94.9583333333333,1.98075130733196,easy,high,cnf008,correct,0.966991749126464,high,62,cnf008,-3.915232,-2.967312
22299,response,206,201,6,7 * 4 = 28,95.2333333333333,1.6644533732906,easy,high,cnf008,correct,0.783549787709489,high,63,cnf008,-6.498635,-8.119875
22657,response,209,200,8,7 * 7 = 47,4.85,2.09744552394841,easy,low,cnf008,error,0.683559345081449,low,64,cnf008,-4.769389,-7.413585
23015,response,212,201,20,9 * 9 = 83,94.8666666666667,2.23097116139252,easy,low,cnf008,correct,1.01696035056375,high,65,cnf008,-7.966868,-3.605523
23373,response,215,201,7,7 * 6 = 42,94.5,1.8138261398999,easy,high,cnf008,correct,1.76697911275551,high,66,cnf008,-11.28589,-11.10644
23731,response,218,201,18,9 * 7 = 65,33.9083333333333,3.64727397041861,easy,low,cnf008,correct,1.78341251926031,med,67,cnf008,2.031234,-6.313059
24089,response,221,201,15,8 * 9 = 74,65.2583333333333,3.14744908397552,easy,low,cnf008,correct,1.31686528900173,med,68,cnf008,-10.49507,-9.771987
24447,response,224,201,10,7 * 9 = 65,69.475,2.33061201847158,easy,low,cnf008,correct,1.41698369907681,high,69,cnf008,-6.249074,8.275646
24805,response,227,201,21,16 * 4 = 64,53.9833333333333,3.13048520544544,hard,high,cnf008,correct,2.01689011265989,med,70,cnf008,4.998899,0.9062185
25163,response,230,201,1,6 * 4 = 24,95.9666666666667,1.69835002045147,easy,high,cnf008,correct,1.06719707453158,high,71,cnf008,0.8409148,3.973016
25521,response,235,201,9,7 * 8 = 56,27.95,1.8312585913809,easy,high,cnf008,correct,1.21694989514071,low,72,cnf008,-3.195941,6.533218
25879,response,238,201,22,16 * 6 = 96,95.6,1.84675196558237,hard,high,cnf008,correct,1.43363134702668,high,73,cnf008,2.103971,15.53489
26237,response,241,201,23,16 * 7 = 114,16.7666666666667,1.76308428088669,hard,low,cnf008,correct,2.21701628423762,low,74,cnf008,-20.72067,-32.06018
26595,response,244,201,3,6 * 7 = 44,67.1833333333333,1.66374554275535,easy,low,cnf008,correct,1.60018159204628,high,75,cnf008,8.116424,20.82613
26953,response,247,201,14,8 * 8 = 64,98.4416666666667,1.91450613189954,easy,high,cnf008,correct,0.716852075303905,high,76,cnf008,5.239747,7.8485
27311,response,250,201,4,6 * 8 = 48,96.8833333333333,1.71407623786945,easy,high,cnf008,correct,1.48356402781792,high,77,cnf008,9.695348,1.62399
27669,response,253,200,27,17 * 6 = 102,68.375,2.51368515111972,hard,high,cnf008,error,1.81686753407121,high,78,cnf008,3.139624,-14.61402
28027,response,256,201,2,6 * 6 = 36,97.6166666666667,1.73129829659592,easy,high,cnf008,correct,0.700160809326917,high,79,cnf008,-10.12079,-10.75658
28385,response,259,201,31,18 * 4 = 72,76.625,3.21377828833647,hard,high,cnf008,correct,2.10013188037556,high,80,cnf008,-2.789213,5.998029
28743,response,262,201,5,6 * 9 = 56,91.475,2.01413672568742,easy,low,cnf008,correct,1.28361681837123,high,81,cnf008,0.3841239,-2.003153
29101,response,265,201,28,17 * 7 = 117,71.95,1.69734969269484,hard,low,cnf008,correct,2.15065885649528,high,82,cnf008,-13.39169,-29.93313
29459,response,273,201,19,9 * 8 = 72,93.3083333333333,1.79730710096192,easy,high,cnf008,correct,1.13344866444822,high,83,cnf008,-0.2482177,3.504387
29817,response,276,201,32,18 * 6 = 108,94.775,1.69696546928026,hard,high,cnf008,correct,1.56691451964434,high,84,cnf008,9.853789,12.78627
30175,response,279,201,16,9 * 4 = 36,93.3083333333333,2.3806678558467,easy,high,cnf008,correct,1.25025641615503,high,85,cnf008,-2.550656,-17.14269
30533,response,284,201,71,18 * 4 = 74,69.9333333333333,1.76346305198967,hard,low,cnf008,correct,1.46613093477208,high,86,cnf008,27.51793,24.49458
30891,response,287,201,92,8 * 6 = 48,94.4083333333333,1.98181994864717,easy,high,cnf008,correct,0.88368936534971,high,87,cnf008,4.415437,12.5166
31249,response,290,201,80,19 * 9 = 171,89.1833333333333,1.81414686061908,hard,high,cnf008,correct,2.1670611531008,high,88,cnf008,-33.2021,-13.74191
31607,response,293,201,68,17 * 7 = 119,89.0916666666667,2.13043036218733,hard,high,cnf008,correct,1.61703129403759,high,89,cnf008,13.59867,1.800854
31965,response,296,201,81,6 * 4 = 24,97.1583333333333,2.01430542487651,easy,high,cnf008,correct,1.15018034121022,high,90,cnf008,3.744874,6.474159
32323,response,299,201,73,18 * 7 = 126,34.55,2.41313857887872,hard,high,cnf008,correct,2.38357454736251,med,91,cnf008,-26.10452,-8.536854
32681,response,302,200,79,19 * 8 = 154,66.175,2.0469817299163,hard,low,cnf008,error,2.2666574298637,med,92,cnf008,-22.42991,1.163468
33039,response,305,201,87,7 * 6 = 42,68.375,2.36375304765534,easy,high,cnf008,correct,1.73372839705553,high,93,cnf008,10.65973,12.83917
33397,response,308,200,72,18 * 6 = 106,83.775,1.63051695679314,hard,low,cnf008,error,1.71680076001212,high,94,cnf008,13.45489,9.644023
33755,response,311,201,77,19 * 6 = 116,68.1916666666667,1.98015284270514,hard,low,cnf008,correct,2.20021885971073,high,95,cnf008,8.003061,-0.5737801
34113,response,314,201,95,8 * 9 = 74,84.7833333333333,2.21401594241615,easy,low,cnf008,correct,1.30022341408767,high,96,cnf008,-15.94457,-19.1326
34471,response,317,200,74,18 * 8 = 146,68.8333333333333,2.61367078276817,hard,low,cnf008,error,1.91689485951792,high,97,cnf008,-11.00475,-10.59287
34829,response,320,200,67,17 * 6 = 104,28.3166666666667,1.79659542185254,hard,low,cnf008,error,2.28416525071952,low,98,cnf008,-9.595596,-3.494751
35187,response,323,201,96,9 * 4 = 36,98.2583333333333,1.68099999416154,easy,high,cnf008,correct,1.20032598054968,high,99,cnf008,-1.008636,-6.956712
35545,response,326,201,88,7 * 7 = 47,96.5166666666667,1.98032795602921,easy,low,cnf008,correct,1.41693430813029,high,100,cnf008,8.410924,26.30031
35903,response,329,201,94,8 * 8 = 64,90.7416666666667,2.41366873017978,easy,high,cnf008,correct,0.866972762509249,high,101,cnf008,9.172659,9.494587
36261,response,332,201,70,17 * 9 = 153,87.7166666666667,1.84682637278456,hard,high,cnf008,correct,1.96689841942862,high,102,cnf008,-3.555744,-7.350429
36619,response,335,201,69,17 * 8 = 134,9.15833333333333,1.83007833932061,hard,low,cnf008,correct,2.38352515629958,low,103,cnf008,5.765508,20.9772
36977,response,338,201,84,6 * 8 = 48,96.7,1.93118617264554,easy,high,cnf008,correct,0.933444046066143,high,104,cnf008,-5.226114,0.01941865
37335,response,341,201,85,6 * 9 = 56,94.5916666666667,1.93078847893048,easy,low,cnf008,correct,1.25018329184968,high,105,cnf008,-9.799403,-3.915262
37693,response,344,201,86,7 * 4 = 28,96.7,1.54767673148308,easy,high,cnf008,correct,0.883536702254787,high,106,cnf008,4.969047,-11.49963
38051,response,347,201,82,6 * 6 = 36,95.2333333333333,1.89798484789208,easy,high,cnf008,correct,0.633491641026922,high,107,cnf008,6.962853,5.389981
38409,response,350,201,89,7 * 8 = 56,84.9666666666667,1.76382514566649,easy,high,cnf008,correct,1.90019589615986,high,108,cnf008,-7.992703,1.817722
38767,response,353,201,93,8 * 7 = 54,16.125,2.26368082128465,easy,low,cnf008,correct,1.96700008783955,low,109,cnf008,1.13645,-0.5904731
39125,response,356,200,75,18 * 9 = 162,21.5333333333333,1.59729254012927,hard,high,cnf008,error,2.38416916341521,low,110,cnf008,9.481465,-5.901438
39483,response,359,201,65,16 * 9 = 144,27.0333333333333,1.96413092070725,hard,high,cnf008,correct,2.20028492819984,low,111,cnf008,2.21021,-6.672447
39841,response,362,200,76,19 * 4 = 74,8.15,2.26296465215273,hard,low,cnf008,error,2.43367336143274,low,112,cnf008,-11.16431,-9.928525
40199,response,367,201,90,7 * 9 = 65,66.175,2.59720498346724,easy,low,cnf008,correct,1.13352499599569,med,113,cnf008,-5.350132,5.415267
40557,response,370,201,83,6 * 7 = 44,66.5416666666667,2.66399249760434,easy,low,cnf008,correct,1.46698437258601,med,114,cnf008,-24.76551,-33.88922
40915,response,373,201,91,8 * 4 = 32,93.95,1.93036384484731,easy,high,cnf008,correct,2.20009249588475,high,115,cnf008,-3.374435,-22.59383
41273,response,376,201,66,17 * 4 = 66,79.1,2.11378528003115,hard,low,cnf008,correct,2.03332640579902,high,116,cnf008,1.4797,-7.707492
103,response,3,200,64,16 * 8 = 126,71.675,2.23020313231973,hard,low,cnf011,error,1.43350412836298,high,1,cnf011,15.39879,17.73938
461,response,6,200,59,9 * 8 = 74,75.0666666666667,2.51403349876637,easy,low,cnf011,error,1.3501601042808,high,2,cnf011,-2.418121,1.9061
819,response,9,200,51,8 * 4 = 34,65.9916666666667,2.99692107166629,easy,low,cnf011,error,2.16684391885065,med,3,cnf011,-11.06666,-1.775449
1177,response,14,201,58,9 * 7 = 63,71.95,2.5639698675368,easy,high,cnf011,correct,1.68357147986535,high,4,cnf011,-13.88996,-0.5569131
1535,response,17,201,55,8 * 9 = 72,99.3583333333333,2.41326947550988,easy,high,cnf011,correct,2.15113496995764,high,5,cnf011,-10.88647,-4.087022
1893,response,22,200,33,18 * 7 = 124,69.6583333333333,2.54670670127962,hard,low,cnf011,error,1.06690447113942,high,6,cnf011,-3.188974,-2.504263
2251,response,25,200,49,7 * 8 = 54,97.0666666666667,2.47948920581257,easy,low,cnf011,error,1.88349142775405,high,7,cnf011,-2.109024,-7.741745
2609,response,28,201,37,19 * 6 = 114,71.4,2.98038209497463,hard,high,cnf011,correct,1.96680754900444,high,8,cnf011,12.38911,10.79914
2967,response,31,200,44,6 * 8 = 46,74.0583333333333,2.3635220117867,easy,low,cnf011,error,2.18360066559399,high,9,cnf011,9.290216,19.09449
3325,response,34,200,57,9 * 6 = 56,75.7083333333333,2.213634007785,easy,low,cnf011,error,1.96690697275335,high,10,cnf011,0.5247538,1.049854
3683,response,37,201,61,16 * 4 = 66,99.725,2.76354054949479,hard,low,cnf011,correct,2.15033188275993,high,11,cnf011,-5.361046,-5.584121
4041,response,40,201,40,19 * 9 = 173,72.225,2.23042924108449,hard,low,cnf011,correct,2.41682339267572,high,12,cnf011,-8.264939,-7.676704
4399,response,43,201,63,16 * 7 = 112,68.8333333333333,2.71409680921352,hard,high,cnf011,correct,2.01662813732401,high,13,cnf011,-5.043285,-5.094566
4757,response,46,200,47,7 * 6 = 44,79.7416666666667,2.73008125805063,easy,low,cnf011,error,2.26694501034217,high,14,cnf011,-5.716283,-12.88329
5115,response,51,201,36,19 * 4 = 76,75.4333333333333,2.09701542800758,hard,high,cnf011,correct,1.43332965573063,high,15,cnf011,-9.448469,-13.79783
5473,response,54,201,60,9 * 9 = 81,99.2666666666667,1.73128107789671,easy,high,cnf011,correct,0.800139706407208,high,16,cnf011,-4.288866,-18.86102
5831,response,57,200,34,18 * 8 = 144,40.7833333333333,3.3802806828171,hard,high,cnf011,error,2.116975222365,med,17,cnf011,1.340282,6.201968
6189,response,60,200,35,18 * 9 = 164,69.2,2.11412560997996,hard,low,cnf011,error,1.06677169236355,high,18,cnf011,-11.35191,-10.97177
6547,response,63,201,48,7 * 7 = 49,99.6333333333333,2.06433613173431,easy,high,cnf011,correct,1.21688227716368,high,19,cnf011,-6.463559,4.904768
6905,response,66,200,56,9 * 4 = 34,98.9,2.66366781189572,easy,low,cnf011,error,2.1168931175489,high,20,cnf011,-1.268082,0.1921124
7263,response,69,201,38,19 * 7 = 135,70.3916666666667,2.44774737907574,hard,low,cnf011,correct,1.31671620748239,high,21,cnf011,-4.893317,-6.572114
7621,response,72,200,62,16 * 6 = 94,93.4,4.21372124413028,hard,low,cnf011,error,1.9341885484755,high,22,cnf011,-2.408808,12.24722
7979,response,77,200,39,19 * 8 = 152,95.2333333333333,2.5635471563437,hard,high,cnf011,error,1.45016177202342,high,23,cnf011,-3.737811,1.11573
8337,response,80,201,50,7 * 9 = 63,71.675,2.16390129725914,easy,high,cnf011,correct,1.40018755802885,high,24,cnf011,-2.124251,1.165386
8695,response,83,201,53,8 * 7 = 56,98.5333333333333,2.59725885576336,easy,high,cnf011,correct,1.70017780811759,high,25,cnf011,2.564641,0.9764425
9053,response,86,201,42,6 * 6 = 34,100,2.78017510124482,easy,low,cnf011,correct,1.70031283196295,high,26,cnf011,-5.213123,-6.384902
9411,response,89,200,54,8 * 8 = 66,13.4666666666667,3.03044354531448,easy,low,cnf011,error,1.65019397245487,low,27,cnf011,8.897651,15.67511
9769,response,92,200,41,6 * 4 = 26,69.2,2.84759657573886,easy,low,cnf011,error,1.29989756149007,high,28,cnf011,7.066952,3.708993
10127,response,95,201,88,7 * 7 = 47,99.3583333333333,2.19655236997642,easy,low,cnf011,correct,1.7502552944934,high,29,cnf011,-2.464355,-11.92457
10485,response,98,200,73,18 * 7 = 126,93.7666666666667,2.4467278047814,hard,high,cnf011,error,1.70017267658841,high,30,cnf011,-2.743372,-19.20813
10843,response,101,201,94,8 * 8 = 64,99.5416666666667,1.98055592621677,easy,high,cnf011,correct,1.08354190934915,high,31,cnf011,-17.97192,-23.11296
11201,response,104,201,91,8 * 4 = 32,98.625,2.2313744079438,easy,high,cnf011,correct,1.06667451362591,high,32,cnf011,1.475346,5.831265
11559,response,107,200,85,6 * 9 = 56,99.725,2.06342977221357,easy,low,cnf011,error,2.06696861545788,high,33,cnf011,4.78744,-1.889509
11917,response,110,200,68,17 * 7 = 119,72.225,3.21370809449581,hard,high,cnf011,error,1.76684237940935,high,34,cnf011,-4.125704,-11.41037
12275,response,113,200,69,17 * 8 = 134,80.6583333333333,2.5306398269604,hard,low,cnf011,error,1.6669276272296,high,35,cnf011,4.465357,4.258915
12633,response,116,201,70,17 * 9 = 153,94.5,2.06390989257488,hard,high,cnf011,correct,1.7669430859969,high,36,cnf011,6.243808,-3.225394
12991,response,119,201,67,17 * 6 = 104,69.3833333333333,2.13095644343412,hard,low,cnf011,correct,2.16675058880355,high,37,cnf011,-4.7238,-0.9574861
13349,response,122,200,74,18 * 8 = 146,99.6333333333333,1.84793237131089,hard,low,cnf011,error,1.36544121039333,high,38,cnf011,0.6538286,1.009905
13707,response,125,201,84,6 * 8 = 48,99.5416666666667,1.94768195180222,easy,high,cnf011,correct,1.65026805922389,high,39,cnf011,0.5582445,-12.68804
14065,response,130,201,89,7 * 8 = 56,100,1.83063456712989,easy,high,cnf011,correct,0.900176974246278,high,40,cnf011,7.950953,-0.2278648
14423,response,133,201,71,18 * 4 = 74,71.675,2.76303541276138,hard,low,cnf011,correct,2.15013079030905,high,41,cnf011,-10.53569,-4.412664
14781,response,136,201,76,19 * 4 = 74,70.3916666666667,2.61415543715702,hard,low,cnf011,correct,1.64999255927978,high,42,cnf011,-2.21562,-3.22354
15139,response,139,201,81,6 * 4 = 24,100,2.08078979642596,easy,high,cnf011,correct,1.50025048368843,high,43,cnf011,-2.740768,-18.72514
15497,response,142,200,95,8 * 9 = 74,100,2.11433536204277,easy,low,cnf011,error,1.08349861187162,high,44,cnf011,-8.869105,-6.480756
15855,response,145,201,96,9 * 4 = 36,100,2.13063443882857,easy,high,cnf011,correct,1.61684661294566,high,45,cnf011,2.853697,-2.366578
16213,response,148,200,93,8 * 7 = 54,99.45,1.84756482427474,easy,low,cnf011,error,1.28358052426483,high,46,cnf011,-8.286964,-7.620046
16571,response,151,200,79,19 * 8 = 154,72.225,2.44807804311858,hard,low,cnf011,error,1.90033476927783,high,47,cnf011,-12.96637,-1.547897
16929,response,154,201,77,19 * 6 = 116,68.4666666666667,2.38014886615565,hard,low,cnf011,correct,1.25043329503387,high,48,cnf011,8.496119,-7.559524
17287,response,157,200,90,7 * 9 = 65,99.45,2.06375819124514,easy,low,cnf011,error,1.78361901082098,high,49,cnf011,-14.58592,-14.68213
17645,response,160,200,75,18 * 9 = 162,92.6666666666667,2.27975110709667,hard,high,cnf011,error,1.51705469714943,high,50,cnf011,-4.846697,-7.863946
18003,response,163,201,83,6 * 7 = 44,99.2666666666667,2.63015303551219,easy,low,cnf011,correct,1.48347256932175,high,51,cnf011,-8.08378,-6.44753
18361,response,166,201,78,19 * 7 = 133,70.4833333333333,2.49733576481231,hard,high,cnf011,correct,1.66676021047169,high,52,cnf011,11.88613,-0.8777925
18719,response,169,201,80,19 * 9 = 171,98.35,2.56383516441565,hard,high,cnf011,correct,1.98333401751006,high,53,cnf011,3.130044,13.78991
19077,response,172,201,86,7 * 4 = 28,99.2666666666667,2.2136195753119,easy,high,cnf011,correct,2.21684475272195,high,54,cnf011,-0.8714462,-3.355254
19435,response,175,201,72,18 * 6 = 106,98.1666666666667,2.46369686920661,hard,low,cnf011,correct,1.80014964874135,high,55,cnf011,-1.981042,0.5305302
19793,response,178,201,92,8 * 6 = 48,99.175,2.36406242789235,easy,high,cnf011,correct,1.40013848763192,high,56,cnf011,-1.154208,-2.385889
20151,response,181,201,66,17 * 4 = 66,69.2916666666667,2.81371842173394,hard,low,cnf011,correct,1.86737355869263,high,57,cnf011,-6.947261,-0.5025793
20509,response,184,201,65,16 * 9 = 144,68.7416666666667,2.26410950982245,hard,high,cnf011,correct,1.94997928140219,high,58,cnf011,-5.935627,-7.364575
20867,response,187,201,82,6 * 6 = 36,98.9,2.29806720273336,easy,high,cnf011,correct,1.43360772141023,high,59,cnf011,5.480391,-2.17757
21225,response,190,200,115,18 * 9 = 164,99.725,2.11380360543262,hard,low,cnf011,error,1.01677406567615,high,60,cnf011,-0.8026896,-5.483556
21583,response,193,200,98,9 * 7 = 65,100,2.01401168963639,easy,low,cnf011,error,1.25019115017494,high,61,cnf011,-7.990009,-9.581406
21941,response,196,201,123,6 * 7 = 42,100,1.94767329230672,easy,high,cnf011,correct,1.30009801255073,high,62,cnf011,5.478411,-5.058156
22299,response,199,201,106,17 * 4 = 68,99.45,2.03171199961798,hard,high,cnf011,correct,1.46712345990818,high,63,cnf011,-18.88375,-4.776843
22657,response,202,200,102,16 * 6 = 96,68.8333333333333,2.7475144068012,hard,high,cnf011,error,1.98332183010643,high,64,cnf011,-5.441327,3.893466
23015,response,205,201,116,19 * 4 = 76,82.2166666666667,2.26384940452408,hard,high,cnf011,correct,1.80005375295877,high,65,cnf011,-5.822268,7.340036
23373,response,208,201,127,7 * 6 = 44,98.9916666666667,2.5798375736922,easy,low,cnf011,correct,1.91692987229908,high,66,cnf011,-15.00773,-6.65905
23731,response,211,201,109,17 * 8 = 136,74.0583333333333,2.33077376033179,hard,high,cnf011,correct,1.34993463690626,high,67,cnf011,5.850427,5.480276
24089,response,214,200,121,6 * 4 = 26,90.1916666666667,2.41366973618278,easy,low,cnf011,error,1.7334882846917,high,68,cnf011,-3.826014,1.815644
24447,response,217,200,119,19 * 8 = 152,80.475,2.99690599774476,hard,high,cnf011,error,2.05023560218979,high,69,cnf011,0.1234776,-3.313586
24805,response,220,201,97,9 * 6 = 54,99.2666666666667,2.11400533933192,easy,high,cnf011,correct,1.68360194849083,high,70,cnf011,3.142941,3.311901
25163,response,225,201,114,18 * 8 = 144,65.5333333333333,2.46385658864165,hard,high,cnf011,correct,1.80014387576375,med,71,cnf011,-0.502326,-11.37102
25521,response,228,200,111,18 * 4 = 72,69.3833333333333,2.0478609786951,hard,high,cnf011,error,1.80057909508469,high,72,cnf011,6.532111,13.92712
25879,response,231,201,118,19 * 7 = 135,62.6,2.4474484664388,hard,low,cnf011,correct,1.78360842698021,med,73,cnf011,6.426434,6.610928
26237,response,234,201,125,6 * 9 = 54,99.2666666666667,1.9308485526708,easy,high,cnf011,correct,1.18364877381828,high,74,cnf011,-6.290288,1.505486
26595,response,237,200,124,6 * 8 = 46,99.725,1.83008452941431,easy,low,cnf011,error,1.4169189677923,high,75,cnf011,-8.680541,-2.054977
26953,response,240,201,117,19 * 6 = 114,70.4833333333333,2.39660445525078,hard,high,cnf011,correct,1.90029692417011,high,76,cnf011,6.045986,-3.84236
27311,response,243,201,120,19 * 9 = 173,62.5083333333333,2.51406268437859,hard,low,cnf011,correct,1.51687156507978,med,77,cnf011,1.876536,-5.52772
27669,response,246,201,122,6 * 6 = 34,100,2.26410950976424,easy,low,cnf011,correct,1.69999531749636,high,78,cnf011,-14.39518,-10.4151
